yyyymmdd,hhmmss,storm#,latstorm,lonstorm,altsnd, latsnd,  lonsnd,  tbot, ttop1, ttop2, ttop3, ttop4, ttop5,  wbot, wtop1, wtop2, wtop3, wtop4, wtop5,dirstm,spdstm,sndang,snddist,suptime,ntime,tor,tordur,torday,outflow
20100614,195641,storm1,  33.268,-101.566,  1022, 33.326,-102.189,    10, 11970, 11970, 11970, 11970, 11970,    10,  5880, 11970, 11970, 11970, 11970, 238.7,  11.2,   137,     58,   2.28, 0.81, -1,   0.0,  1.0,1.0
20100614,200437,storm1,  33.280,-101.539,   934, 33.543,-101.386,    10, 12060, 12060, 12060, 12060, 12060,    10, 12060, 12060, 12060, 12060, 12060, 242.7,  11.9,    32,     33,   2.35, 0.84, -1,   0.0,  1.0,0.0
20100614,202234,storm1,  33.331,-101.400,   774, 33.192,-101.374,    10,  8520,  8520,  8520,  8520, 10940,    10,  7700,  8520,  8520,  8520, 10930, 254.4,  13.0,  -100,     16,   2.66, 0.95, -1,   0.0,  1.0,1.0
20100614,202456,storm1,  33.338,-101.365,   646, 33.164,-100.915,    10,  8280, 12340, 12340, 12340, 12340,    10,  7950, 12340, 12340, 12340, 12340, 254.4,  13.0,   -43,     46,   2.74, 0.97, -1,   0.0,  1.0,0.0
20110519,233300,storm1,  35.177, -98.273,   454, 36.070, -99.200,    10,  8600,  8600,  8600,  8600,  8600,    10,  8600,  8600,  8600,  8600,  8600, 233.3,   9.5,    87,    130,   3.58, 0.67, -1,   0.0,  1.0,0.0
20110521,232900,storm1,  34.490, -97.070,   334, 34.980, -97.520,    10, 12650, 12650, 12650, 12650, 12650,    10, 12650, 12650, 12650, 12650, 12650, 234.7,   5.8,    86,     68,   0.68, 0.24,  1,  11.0,  1.0,0.0
20110522,233000,storm1,  36.583, -94.959,   297, 37.670, -95.490,    10,    10,    10,    10, 12690, 12690,    10,    10,    10,    10, 12690, 12690, 270.9,  15.6,   112,    130,   1.11, 0.68,  2,  20.3,  2.0,1.0
20110523,225400,storm1,  34.990, -98.717,   334, 34.980, -97.520,    10, 12660, 12660, 12660, 12660, 12660,    10, 12660, 12660, 12660, 12660, 12660, 316.3,   5.2,    52,    109,   2.43, 0.60, -2,   0.0,  1.0,0.0
20110524,022000,storm2,  35.787, -98.073,   334, 34.980, -97.520,    10, 12660, 12660, 12660, 12660, 12660,    10, 12660, 12660, 12660, 12660, 12660, 306.1,  13.7,   -19,    103,   1.30, 0.35, -2,   0.0,  1.0,0.0
20110524,023300,storm2,  35.725, -97.984,   315, 36.610, -97.490,    10, 12670, 12670, 12670, 12670, 12670,    10, 12670, 12670, 12670, 12670, 12670, 313.4,  11.1,   115,    108,   1.54, 0.41, -2,   0.0,  1.0,1.0
20110524,202200,storm2,  35.320, -98.489,   315, 36.610, -97.490,    10, 12670, 12670, 12670, 12670, 12670,    10, 12670, 12670, 12670, 12670, 12670, 220.2,  16.8,     3,    169,   1.10, 0.18,  5,  62.6,  2.0,0.0
20110524,202900,storm2,  35.351, -98.458,   334, 34.980, -97.520,    10, 12660, 12660, 12660, 12660, 12660,    10, 12660, 12660, 12660, 12660, 12660, 220.6,  15.4,   -81,     95,   1.17, 0.19,  5,  62.6,  2.0,0.0
20110524,203000,storm2,  35.382, -98.427,   454, 36.070, -99.200,    10, 12540, 12540, 12540, 12540, 12540,    10, 12540, 12540, 12540, 12540, 12540, 225.9,  15.1,    82,    104,   1.25, 0.20,  5,  62.6,  2.0,0.0
20120520,001107,storm1,  35.521, -99.636,   414, 35.372, -98.835,    10, 10280, 12580, 12580, 12580, 12580,    10, 12580, 12580, 12580, 12580, 12580, 277.2,  10.1,    -4,     74,   0.99, 0.30, -2,   0.0,  0.0,0.0
20120520,012234,storm1,  35.452, -99.220,   436, 35.290, -98.474,    10, 12560, 12560, 12560, 12560, 12560,    10, 12560, 12560, 12560, 12560, 12560, 279.8,   8.4,    -3,     70,   2.17, 0.65, -2,   0.0,  0.0,0.0
20120529,225559,storm1,  36.112, -98.267,   315, 35.854, -98.066,    10,  7690,  8330,  8330,  8330,  8330,    10,  7710,  8340,  8340,  8340,  8340, 302.8,   6.6,   -19,     34,   1.01, 0.24, -1,   0.0,  1.0,0.0
20120529,230032,storm1,  36.103, -98.253,   345, 35.181, -97.438,    10, 12650, 12650, 12650, 12650, 12650,    10, 12650, 12650, 12650, 12650, 12650, 299.9,   7.0,   -19,    126,   1.08, 0.26, -1,   0.0,  1.0,0.0
20120530,002057,storm1,  35.906, -97.986,   368, 35.595, -97.859,    10,  8310,  8310,  8310,  8310,  8310,    10,  8310,  8310,  8310,  8310,  8310, 331.0,   6.7,    -6,     36,   2.40, 0.58,  1,   2.5,  1.0,0.0
20120530,221837,storm1,  34.130,-100.264,   366, 34.074, -99.394,    10,  1400,  1400,  1400,  1400,  1400,    10,  1400,  1400,  1400,  1400,  1400, 329.7,   7.4,    60,     80,   1.49, 0.27,  0,  11.8,  1.0,0.0
20120530,234214,storm1,  33.806, -99.872,   376, 33.595, -99.143,    10,  8750,  8750,  8750,  8750,  8750,    10,  8750,  8750,  8750,  8750,  8750, 328.4,   8.8,    44,     71,   2.89, 0.52,  0,  11.8,  1.0,0.0
20120531,003934,storm1,  33.599, -99.540,   339, 33.404, -98.927,    10,  5680,  5680,  5680,  5680,  5680,    10,  5680,  5680,  5680,  5680,  5680, 310.2,  12.0,    25,     61,   3.91, 0.71, -1,   0.0,  2.0,0.0
20130516,000300,storm1,  33.421, -97.791,   286, 33.350, -97.751,    10,   240,   240,  1490,  1490,  1490,    10,    10,    10,    10,  1490,  1490, 286.4,   6.4,   -45,      9,   1.06, 0.39,  1,  11.1,  2.0,0.0
20130516,001700,storm1,  33.404, -97.744,   285, 33.349, -97.750,    10,  3590,  3590,  4930,  4930,  4930,    10,  3590,  3590,  7480,  7480,  7480, 283.1,   9.4,   -80,      6,   1.27, 0.47,  0,   2.5,  2.0,0.0
20130516,004600,storm1,  33.366, -97.552,   287, 33.245, -97.473,    10,  4090,  4090,  4090,  4090,  4090,    10,  2260,  2260,  2260,  4090,  4090, 302.8,   9.7,   -24,     15,   1.77, 0.66, -1,   0.0,  2.0,0.0
20130518,230138,storm1,  38.881, -99.611,   790, 37.762, -99.969,    10,  9720,  9720,  9720,  9720,  9720,    10,  9720,  9720,  9720,  9720,  9720, 242.5,  12.4,  -138,    128,   2.02, 0.63,  0,   7.2,  2.0,0.0
20130518,230200,storm1,  38.881, -99.611,   622, 38.638, -98.997,    10,  2250,  2250,  2250,  2250,  2250,    10,  2250,  2250,  2250,  2250,  2250, 242.5,  12.4,   -60,     60,   2.02, 0.63,  0,   7.2,  2.0,0.0
20130518,230503,storm1,  38.895, -99.572,   567, 38.813, -98.849,    10,  6050,  6050,  6050,  6050,  6050,    10,  6050,  6050,  6050,  6050,  6050, 242.4,  12.6,   -42,     63,   2.10, 0.66,  0,   7.2,  2.0,0.0
20130518,230600,storm1,  38.895, -99.572,   586, 38.640, -98.770,    10, 12300, 12300, 12300, 12300, 12300,    10, 12300, 12300, 12300, 12300, 12300, 242.4,  12.6,   -56,     75,   2.10, 0.66,  0,   7.2,  2.0,0.0
20130518,232800,storm1,  38.981, -99.391,   612, 38.638, -98.997,    10,  6290,  6290,  6290,  6290,  6290,    10,  6290,  6290,  6290,  6290,  6290, 236.1,  12.5,   -89,     51,   2.49, 0.78, -1,   0.0,  2.0,0.0
20130519,000005,storm2,  38.878, -99.255,   559, 38.813, -98.849,    10,  8640,  8640,  8640,  8640,  8640,    10,  8640,  8640,  8640,  8640,  8640, 237.5,  16.9,   -51,     36,   2.10, 0.69, -1,   0.0,  2.0,0.0
20130519,000100,storm2,  38.898, -99.214,   624, 38.638, -98.997,    10,  3830,  3830,  3830,  3830,  3830,    10,    10,    10,    10,  3830,  3830, 237.0,  17.0,   -97,     34,   2.18, 0.72, -1,   0.0,  2.0,1.0
20130519,004900,storm3,  38.189, -99.266,   536, 38.520, -98.480,    10,   890,   890,   890,   890,   890,    10,   670,   670,   670,   670,   670, 236.3,   8.9,   -12,     78,   1.09, 0.70,  4,  30.5,  2.0,0.0
20130519,011900,storm3,  38.244, -99.137,   543, 38.520, -98.480,    10,  3420,  3420,  3420,  3420,  3420,    10,  3890,  3890,  6770,  6770,  6770, 247.7,   6.6,     1,     65,   1.55, 1.00,  0,   7.2,  2.0,0.0
20130519,205100,storm1,  35.589, -97.633,   330, 36.319, -97.175,    10,   570,   570,   570,   570, 12660,    10,   570,   570,   570,   570, 12660, 243.4,  10.1,    32,     91,   0.28, 0.12,  3,  45.1,  2.0,0.0
20130519,205303,storm1,  35.589, -97.633,   303, 35.711, -97.021,    10,  6130,  6130,  6130,  6130,  6130,    10,  6040,  6040,  6040,  6040,  6040, 243.4,  10.1,   -18,     57,   0.28, 0.12,  3,  45.1,  2.0,0.0
20130519,211000,storm1,  35.628, -97.527,   293, 36.000, -97.040,    10,  8080,  8080,  8080,  8080,  8080,    10,  8030,  8030,  8030,  8030,  8030, 257.0,  11.1,    28,     60,   0.57, 0.24,  3,  45.1,  2.0,0.0
20130519,212800,storm1,  35.649, -97.406,   323, 36.276, -97.067,    10,  7210,  7210,  7210,  7210,  8870,    10,  3470,  3470,  3470,  7210,  8870, 250.8,  14.2,    43,     76,   0.85, 0.35,  3,  45.1,  2.0,0.0
20130519,214404,storm1,  35.704, -97.241,   346, 35.595, -96.994,    10,  6930,  6930,  6930,  6930,  6930,    10,  6590,  6590,  6590,  6590,  6590, 243.2,  15.9,   -60,     25,   1.14, 0.47,  3,  45.1,  2.0,0.0
20130519,220100,storm1,  35.770, -97.078,   324, 36.276, -97.067,    10,  3770,  6500,  6500,  6500, 10150,    10,  4090,  4090,  4090,  6500, 10150, 239.6,  15.7,    53,     56,   1.42, 0.59,  3,  45.1,  2.0,0.0
20130519,222005,storm1,  35.862, -96.902,   334, 35.594, -96.994,    10,    10,    10,  2750,  2750,  8840,    10,  2750,  2750,  2750,  2750, 12660, 230.6,  14.7,  -151,     31,   1.78, 0.74,  3,  45.1,  2.0,0.0
20130519,224700,storm1,  36.009, -96.724,   256, 35.730, -96.680,    10, 12730, 12730, 12730, 12730, 12730,    10, 12730, 12730, 12730, 12730, 12730, 217.5,  13.2,  -141,     31,   2.20, 0.91, -1,   0.0,  2.0,0.0
20130520,001106,storm2,  35.534, -96.704,   275, 35.378, -96.310,    10,  7050,  7050,  7050,  7050,  7050,    10,  7050,  7050,  7050,  7050,  7050, 239.3,  16.6,   -62,     40,   3.06, 0.80,  2,  15.3,  2.0,0.0
20130520,003800,storm2,  35.659, -96.432,   276, 35.900, -96.400,    10, 11900, 11900, 11900, 11900, 11900,    10,  9340,  9340,  9340,  9340,  9340, 226.8,  16.2,    35,     27,   3.48, 0.91, -1,   0.0,  2.0,0.0
20130520,004100,storm3,  35.491, -96.512,   313, 35.540, -96.894,    10,  7140, 12680, 12680, 12680, 12680,    10,   430,   430,   430, 12680, 12680, 254.3,  16.2,   152,     35,   1.98, 0.83, -2,   0.0,  2.0,1.0
20130520,005007,storm3,  35.513, -96.427,   254, 35.338, -96.300,    10,  6650,  6650,  6650,  6650,  6650,    10,  6550,  6550,  6550,  6550,  6550, 258.3,  15.5,   -74,     23,   2.11, 0.89, -2,   0.0,  2.0,0.0
20130520,192203,storm1,  34.545, -98.039,   311, 34.848, -97.248,    10,  6060,  6060,  6060,  6060,  6060,    10,  6060,  6060,  6060,  6060,  6060, 259.7,   9.1,    13,     80,   0.63, 0.26,  1,  15.3,  2.0,0.0
20130520,195804,storm1,  34.570, -97.854,   316, 34.848, -97.248,    10,  6720,  6720,  6720,  6720,  6720,    10,  6720,  6720,  6720,  6720,  6720, 252.1,   9.5,     8,     63,   1.20, 0.50,  1,  15.3,  2.0,0.0
20130520,200200,storm1,  34.574, -97.832,   287, 34.652, -97.241,    10,  3990,  4450,  4450,  4450,  4450,    10,  4450,  4450,  4450,  4450,  4450, 249.4,   9.5,   -15,     55,   1.27, 0.53,  1,  15.3,  2.0,0.0
20130520,203000,storm1,  34.644, -97.642,   305, 34.520, -97.020,    10, 12680, 12680, 12680, 12680, 12680,    10, 12680, 12680, 12680, 12680, 12680, 246.3,  11.5,   -42,     59,   1.77, 0.74, -1,   0.0,  2.0,0.0
20130520,203001,storm1,  34.644, -97.642,   318, 34.623, -97.245,    10,  4790,  4790,  4790,  4790, 12680,    10,  6780,  6780,  6780,  6780,  6780, 246.3,  11.5,   -32,     36,   1.77, 0.74, -1,   0.0,  2.0,0.0
20130520,204505,storm1,  34.675, -97.554,   346, 34.923, -97.283,    10,  7710,  7710,  7710,  7710,  7710,    10,  8140,  8140,  8140,  8140,  8140, 247.0,  10.3,    21,     37,   1.98, 0.82, -1,   0.0,  2.0,0.0
20130520,210000,storm2,  34.642, -97.637,   321, 34.623, -97.245,    10,  2700,  3140,  5940,  6340,  7000,    10,  7870,  7870,  7870,  7870,  7870, 256.6,  17.3,   -19,     36,   1.92, 0.55, -2,   0.0,  2.0,0.0
20130520,211806,storm2,  34.682, -97.443,   391, 35.013, -97.521,    10,  9340,  9340,  9340,  9340,  9340,    10,  9340,  9340,  9340,  9340,  9340, 250.3,  18.1,    77,     37,   2.20, 0.63, -2,   0.0,  2.0,1.0
20130520,213100,storm2,  34.727, -97.302,   307, 34.623, -97.245,    10,  5140,  5140,  5140,  5140,  5140,    10,  5140,  5140,  5140,  5140,  5140, 251.9,  17.6,   -87,     13,   2.41, 0.69, -2,   0.0,  2.0,0.0
20130520,213600,storm2,  34.740, -97.249,   304, 34.520, -97.020,    10, 10430, 10430, 10430, 10430, 10430,    10, 10420, 10420, 10420, 10420, 10420, 251.5,  16.2,   -72,     32,   2.49, 0.71, -2,   0.0,  2.0,0.0
20130520,220600,storm2,  34.842, -96.995,   348, 34.698, -96.968,    10,  6730,  6730,  6730,  6730,  6730,    10,    10,  6730,  6730,  6730,  6730, 230.9,  16.0,  -126,     16,   2.98, 0.86, -2,   0.0,  2.0,0.0
20130523,192802,storm1,  34.000,-101.138,   770, 33.902,-100.858,    10,  4260,  4260,  4260,  4260,  4260,    10,  4870,  4870,  4870,  4870,  4870, 340.8,   7.0,    51,     28,   0.99, 0.29, -2,   0.0,  1.0,0.0
20130523,193700,storm1,  33.973,-101.128,   585, 34.031,-100.303,    10,   480,   480,   650,   860,  5360,    10,   880,   880,  1110,  4710,  4710, 341.1,   7.5,    79,     76,   1.12, 0.33, -2,   0.0,  1.0,0.0
20130523,194700,storm1,  33.939,-101.113,   584, 33.781,-100.340,    10,  6500,  6500,  6500,  6500,  6500,    10,  6500,  6500,  6500,  6500,  6500, 342.3,   6.7,    62,     74,   1.26, 0.37, -2,   0.0,  1.0,0.0
20130523,203100,storm1,  33.775,-101.085,   735, 34.024,-100.836,    -1,    -1,    -1,    -1,    -1,    -1,    10,    10,  3450,  3450,  6780,  6780, 350.0,   5.6,   132,     36,   2.03, 0.60, -2,   0.0,  1.0,0.0
20130523,203203,storm1,  33.775,-101.085,   966, 33.672,-101.418,    10,  5630,  5630,  5630,  5630,  5630,    10,  5630,  5630,  5630,  5630,  5630, 350.0,   5.6,   -78,     33,   2.03, 0.60, -2,   0.0,  1.0,0.0
20130523,205300,storm1,  33.710,-101.073,   962, 33.930,-101.360,    10,  8290,  8290, 12030, 12030, 12030,    10, 12030, 12030, 12030, 12030, 12030, 346.4,   4.3,  -144,     36,   2.42, 0.72, -2,   0.0,  1.0,1.0
20130523,210704,storm1,  33.684,-101.062,   988, 33.670,-101.579,    10,    10,    10, 12000, 12000, 12000,    10, 12000, 12000, 12000, 12000, 12000, 338.7,   7.6,  -106,     48,   2.65, 0.79, -2,   0.0,  1.0,0.0
20130523,212200,storm2,  33.435,-100.593,   675, 33.370,-100.787,    10,  6170,  6170,  6170,  6170,  6170,    10,  1370,  1370,  1370,  6180,  6180, 326.6,  10.7,   -97,     19,   1.26, 0.37,  1,  11.2,  1.0,0.0
20130523,212400,storm2,  33.435,-100.593,   669, 33.997,-100.596,    10,  6980,  6980,  6980,  6980,  6980,    10, 11000, 11000, 11000, 11000, 11000, 326.6,  10.7,   151,     62,   1.26, 0.37,  1,  11.2,  1.0,1.0
20130523,221200,storm2,  33.185,-100.464,   677, 33.053,-100.860,    10,  4160,  8640,  8760,  8760,  8760,    10,  8820,  8820,  8820,  8820,  8820, 352.9,  13.4,   -74,     40,   2.06, 0.61,  0,   7.4,  1.0,0.0
20130523,225900,storm2,  32.841,-100.417,   720, 33.370,-101.220,    10, 12250, 12250, 12250, 12250, 12250,    10, 12250, 12250, 12250, 12250, 12250,   3.3,   9.4,    49,     95,   2.93, 0.86,  0,   7.4,  1.0,1.0
20130523,230419,storm4,  32.827,-100.667,   874, 31.943,-102.190,    10, 12120, 12120, 12120, 12120, 12120,    10, 12120, 12120, 12120, 12120, 12120, 356.3,  10.3,   -59,    174,   0.94, 0.29, -2,   0.0,  1.0,0.0
20130523,232905,storm3,  32.663,-100.562,   692, 32.573,-100.882,    10,  5130,  5130,  5130,  5130,  5130,    10,  5130,  5130,  5130,  5130,  5130, 351.2,   7.2,   -79,     32,   1.23, 0.76, -2,   0.0,  1.0,0.0
20130523,234100,storm3,  32.620,-100.550,   640, 32.440,-100.400,    10,  5400,  5400,  5400,  5400,  5400,    10,  5400,  5400,  5400,  5400,  5400, 344.2,   5.5,    22,     24,   1.43, 0.88, -2,   0.0,  1.0,0.0
20130524,001306,storm4,  32.467,-100.702,   736, 32.301,-101.272,    -1,    -1,    -1,    -1,    -1,    -1,    10, 12240, 12240, 12240, 12240, 12240,   8.5,  10.4,   102,     57,   2.10, 0.65, -2,   0.0,  1.0,0.0
20130524,002800,storm4,  32.374,-100.716,   795, 33.200,-101.390,    10, 12180, 12180, 12180, 12180, 12180,    10, 12180, 12180, 12180, 12180, 12180,  13.3,  10.8,    23,    111,   2.39, 0.74, -2,   0.0,  1.0,0.0
20130524,010500,storm4,  32.196,-100.778,   573, 33.903,-100.338,    10,  6760,  6760,  6760,  6760,  6760,    10, 12420, 12420, 12420, 12420, 12420,  11.0,   3.3,   -21,    194,   3.01, 0.93, -2,   0.0,  1.0,1.0
20130527,215603,storm1,  40.212, -99.217,   490, 39.522, -98.385,    10, 12500, 12500, 12500, 12500, 12500,    10, 12500, 12500, 12500, 12500, 12500, 259.6,   7.9,   -60,    105,   0.73, 0.54, -2,   0.0,  2.0,0.0
20130527,220700,storm2,  39.905, -99.405,   572, 38.529, -98.666,    10,  6510,  6510,  6510,  6510,  6510,    10,  5680,  5680,  5680,  5680,  5680, 262.5,   9.5,   -77,    166,   0.39, 0.11,  3,   7.2,  2.0,0.0
20130527,232900,storm2,  39.826, -98.853,   552, 38.859, -98.586,    10,  7520,  7610,  7610,  7610,  7610,    10,  7620,  7620,  7620,  7620,  7620, 277.6,  13.4,   -68,    110,   1.72, 0.47, -1,   0.0,  2.0,0.0
20130527,233500,storm2,  39.816, -98.764,   528, 38.850, -98.230,    10,  7490, 12460, 12460, 12460, 12460,    10, 12460, 12460, 12460, 12460, 12460, 271.8,  13.5,   -64,    117,   1.88, 0.51, -1,   0.0,  2.0,0.0
20130527,234204,storm2,  39.815, -98.716,   481, 39.342, -98.448,    10,  8030,  8030,  8030,  8030,  8030,    10,  8030,  8030,  8030,  8030,  8030, 266.8,  13.9,   -70,     57,   1.96, 0.53, -1,   0.0,  2.0,0.0
20130527,235700,storm2,  39.827, -98.575,   537, 38.494, -98.211,    10, 12460, 12460, 12460, 12460, 12460,    10, 12460, 12460, 12460, 12460, 12460, 251.2,  14.0,  -102,    152,   2.19, 0.60, -1,   0.0,  2.0,0.0
20130528,003500,storm3,  38.853, -98.678,   425, 38.882, -97.873,    40,  4110,  5920,  5920,  5920,  5920,    10,  5920,  5920,  5920,  5920,  5920, 267.7,   9.2,    -0,     70,   0.63, 0.62, -2,   0.0,  2.0,0.0
20130528,005505,storm3,  38.857, -98.560,   478, 39.190, -98.135,    10,  6250,  6250,  6250,  6250,  6250,    10,  5290,  5290,  5290,  5290,  5290, 261.7,   9.0,    35,     52,   0.94, 0.92, -2,   0.0,  2.0,0.0
20130528,010000,storm4,  38.746, -98.584,   501, 38.770, -98.230,    10, 12490, 12490, 12490, 12490, 12490,    10, 12490, 12490, 12490, 12490, 12490, 269.8,   8.9,     5,     31,   0.79, 0.41, -2,   0.0,  2.0,0.0
20130528,010600,storm4,  38.744, -98.552,   537, 38.494, -98.211,    10,  6730,  6730,  6730,  6730,  6730,    10, 12460, 12460, 12460, 12460, 12460, 271.8,   7.4,   -41,     41,   0.86, 0.45, -2,   0.0,  2.0,0.0
20130528,011000,storm4,  38.743, -98.531,   422, 38.881, -97.873,    10,  3970,  5280,  5280,  5280,  5280,    10,  5280,  5280,  5280,  5280,  5280, 271.7,   6.8,    17,     59,   0.94, 0.49, -2,   0.0,  2.0,0.0
20130528,013306,storm4,  38.745, -98.410,   468, 39.189, -98.135,    10,  6220,  6220,  6220,  6220,  6220,    10,  6230,  6230,  6230,  6230,  6230, 259.5,  12.8,    51,     55,   1.34, 0.70, -2,   0.0,  2.0,0.0
20130528,020200,storm4,  38.818, -98.163,   471, 38.750, -97.976,    10,    10,    10,  5140,  5140,  5140,    10,  4830,  5190,  5190,  5190,  5190, 236.1,  12.5,   -66,     18,   1.83, 0.96, -2,   0.0,  2.0,0.0
20130528,020807,storm4,  38.837, -98.122,   477, 39.030, -98.374,    10, 10240, 10240, 10240, 10240, 10240,    10, 10240, 10240, 10240, 10240, 10240, 236.1,  12.5,    95,     31,   1.91, 1.00, -2,   0.0,  2.0,0.0
20130528,210000,storm1,  36.934,-100.487,   669, 37.321, -99.328,    10, 12320, 12320, 12320, 12320, 12320,    10, 12320, 12320, 12320, 12320, 12320, 146.0,   5.2,   141,    111,   1.33, 0.52, -2,   0.0,  1.0,0.0
20130528,210500,storm1,  36.945,-100.495,   658, 37.910, -99.410,    10, 12330, 12330, 12330, 12330, 12330,    10, 12330, 12330, 12330, 12330, 12330, 151.2,   5.7,   162,    144,   1.40, 0.55, -2,   0.0,  1.0,0.0
20130528,215900,storm1,  37.165,-100.539,   672, 37.321, -99.327,    10,  3820,  4980,  4980,  4980, 12320,    10,  4980,  4980,  4980,  4980, 12320, 187.0,   8.8,   -75,    109,   2.26, 0.88, -2,   0.0,  1.0,0.0
20130528,220300,storm2,  38.941, -97.847,   433, 37.278, -98.027,    10, 12560, 12560, 12560, 12560, 12560,    10, 12560, 12560, 12560, 12560, 12560, 230.8,   9.5,  -141,    186,   0.50, 0.15,  3,  62.7,  2.0,0.0
20130528,220303,storm2,  38.941, -97.847,   507, 37.963, -98.069,    10, 12490, 12490, 12490, 12490, 12490,    10, 12490, 12490, 12490, 12490, 12490, 230.8,   9.5,  -146,    110,   0.50, 0.15,  3,  62.7,  2.0,0.0
20130528,225704,storm2,  39.048, -97.649,   578, 37.777, -98.540,    10, 12410, 12410, 12410, 12410, 12410,    10, 12410, 12410, 12410, 12410, 12410, 282.1,   3.0,  -104,    161,   1.36, 0.41,  3,  62.7,  2.0,0.0
20130528,230350,storm2,  39.045, -97.630,   268, 39.073, -95.630,    10, 12730, 12730, 12730, 12730, 12730,    10, 12730, 12730, 12730, 12730, 12730, 285.7,   2.2,    22,    173,   1.51, 0.46,  3,  62.7,  2.0,0.0
20130528,235705,storm2,  39.010, -97.615,   569, 37.777, -98.540,    10,  6620,  6620,  6620,  6620,  6620,    10,  6620,  6620,  6620,  6620,  6620, 339.4,   2.6,   -47,    159,   2.37, 0.72, -1,   0.0,  2.0,0.0
20130530,173254,storm1,  34.923, -98.692,   345, 35.181, -97.438,    10, 12650, 12650, 12650, 12650, 12650,    10, 12650, 12650, 12650, 12650, 12650, 246.7,   9.9,   -13,    118,   0.19, 0.04, -2,   0.0,  0.0,0.0
20130530,175000,storm2,  35.653, -98.069,   478, 35.845, -98.348,    10, 12510, 12510, 12510, 12510, 12510,    10, 12510, 12510, 12510, 12510, 12510, 231.0,  11.8,    95,     33,   0.20, 0.06, -1,   0.0,  1.0,0.0
20130530,175900,storm1,  34.963, -98.543,   345, 35.034, -97.864,    10, 12650, 12650, 12650, 12650, 12650,    10,    10, 12650, 12650, 12650, 12650, 241.3,   9.3,   -26,     62,   0.65, 0.13, -2,   0.0,  1.0,0.0
20130530,181300,storm2,  35.722, -97.928,   319, 35.830, -97.930,    10,  9050,  9050,  9050,  9050,  9050,    10,  9050,  9050,  9050,  9050,  9050, 247.5,  13.0,    64,     12,   0.55, 0.16, -1,   0.0,  1.0,0.0
20130530,182501,storm1,  35.027, -98.385,   458, 35.310, -98.254,    10,  9260,  9260,  9260,  9260,  9260,    10,  9260,  9260,  9260,  9260,  9260, 250.9,   9.7,    46,     34,   1.09, 0.21, -2,   0.0,  1.0,0.0
20130530,183000,storm1,  35.033, -98.359,   482, 35.036, -97.864,    10,  3640, 12510, 12510, 12510, 12510,    10, 12510, 12510, 12510, 12510, 12510, 252.0,   9.9,   -21,     45,   1.17, 0.23, -2,   0.0,  1.0,0.0
